	L6_T0_1	L6_T0_2	L6_T0_3	L6_T0_4	L6_T0_5	L6_T0_6	L6_T0_7	L6_T0_8	L6_T0_9	L6_T0_10	L6_T0_11	L6_T0_12	L6_T0_13	L6_T0_14	L6_T0_15	L6_T0_16	L6_T1_1	L6_T1_2	L6_T1_3	L6_T1_4	L6_T1_5	L6_T1_6	L6_T1_7	L6_T1_8	L6_T1_9	L6_T1_10	L6_T1_11	L6_T1_12	L6_T1_13	L6_T1_14	L6_T1_15	L6_T1_16	8M1_T0_1	8M1_T0_2	8M1_T0_3	8M1_T0_4	8M1_T0_5	8M1_T0_6	8M1_T0_7	8M1_T0_8	8M1_T0_9	8M1_T0_10	8M1_T0_11	8M1_T0_12	8M1_T1_1	8M1_T1_2	8M1_T1_3	8M1_T1_4	8M1_T1_5	8M1_T1_6	8M1_T1_7	8M1_T1_8	8M1_T1_9	8M1_T1_10	8M1_T1_11	8M1_T1_12	6M4_T0_1	6M4_T0_2	6M4_T0_3	6M4_T0_4	6M4_T0_5	6M4_T0_6	6M4_T0_7	6M4_T0_8	6M4_T0_9	6M4_T0_10	6M4_T0_11	6M4_T0_12	6M4_T0_13	6M4_T1_1	6M4_T1_2	6M4_T1_3	6M4_T1_4	6M4_T1_5	6M4_T1_6	6M4_T1_7	6M4_T1_8	6M4_T1_9	6M4_T1_10	6M4_T1_11	6M4_T1_12	6M4_T1_13
Lachnospiraceae_bacterium_6_1_63FAA	0.0896	0	0	0	0	0	0	0.00216	0	0	0	0	0.24705	0	0	0	0	0.00118	0	0	0	0	0	0	0.00116	0	0	0	0	2.90038	0	0	0	0.05743	0	0	0.01164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.89467	0	0	0	0	0	0	0	0.01909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lachnospiraceae_bacterium_7_1_58FAA	0	0	0	0.02418	0.02703	0.01421	0.00997	0.00479	0	0	0.03162	0	0.01725	0	0	0	0.0349	0	0	0	0.00767	0	0.00142	0	0	0	0	0	0	0.00218	0	0	0	0.01827	0.00254	0.00037	0	0.00671	0.04028	0	0.00028	0	0	0.01136	0.00256	0.00173	0.00048	0	0.00286	0.01097	0.02046	0.05478	0	0	0	1.23234	0	0.03592	0	0	0	0.02877	0	0	0	0	0	0.01961	0.1027	0.01438	0	0.01017	0	0.00876	0.00833	0	0	0	0	0	0.04174	0
Lachnospiraceae_bacterium_8_1_57FAA	0	0	0.64215	0.02568	0	0	0	0	0	0	0	0.12803	0	0	0.00501	0.00578	0	0	0	0	0.96726	1.01375	0	0	0	0	0	0.0467	0	0	0	0.02292	0	0.07484	0	0	0	0	0	0.02069	0	0	0	0	0.00786	0	0	0.0281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.76662	0	0	0	0	0	0	0.0727	0	0.01043	0.66539	0	0.06136	0	0.11447	0.04219	0	0
Lachnospiraceae_bacterium_9_1_43BFAA	0.25608	0.00088	0	0	0	0	0	0	0.04859	0.00573	0	0	0.06562	0	0.00539	0	0	0	0	0	0	0	0	0	0	0.02702	0.00156	0	0	0.02339	0	0.00311	0	0.01085	0	0	0	0	0.01159	0	0	0.10583	0	0	0	0	0	0	0.00448	0	0	0	0.00135	0	3.28572	0	0	0.00096	0	0	0.41632	0	0	0.1676	0.13977	0	0.02585	0	0	0	0.12848	0.056	0	0	0.00194	0	0.06656	0.00547	0	0	0.03134	0.03026
Roseburia_hominis	0	1.4107	0.00205	0.6161	0	0.07061	0.04598	0.17664	0	0.04752	0.07485	0.28514	0	0.72371	0	0.08073	0	0	0	0	0.01345	0	0.10487	0.01697	0.03035	0.14513	0.69707	0.02772	0.69116	0.52548	0	0.33674	0.0561	7.50876	1.15102	0.04153	0	0	0	0.01765	0.14103	0	0.11334	0.02242	0	0.00743	0.58793	0.0764	0.49639	0.11309	0.90837	0	0.09601	0.04426	0	0.11548	0	0	0.00036	0	0	0.92607	0.00501	0	0.01995	0	0	0.59165	0	10.17668	0	0.01254	0	0.00012	1.29002	0	0	0	0.0776	0.05309	0	0
Roseburia_intestinalis	0	0	0.02055	0.41094	0.53984	0.06682	0.0267	0	0	0	0.09278	0.00887	0	0.90675	0	0	0	0.00036	0	0	0.02207	0.12687	0	0.02001	0	0	0	0	0.12089	0.06353	0	2.52089	0.07947	0	0	0.08704	0	0	0	0.00047	0	0	0.00187	0.06908	0	0	0.04839	0	0.0076	0	0.24239	0.01934	0.07678	0.06898	0	0	0	0	0	0	0	0.43867	0.00133	0	0.03072	0.0061	0	0.14065	0.03605	3.11981	0.52217	0.03046	0	0.4	0.93501	0	0	0	0.73099	0.37131	0	0
Roseburia_inulinivorans	0	0.04144	0.0033	0.00814	0.54382	0.43418	0.66608	2.48953	0	0.02214	0.32105	0.0643	0	0.28848	0	0.00058	0	0	0	0	0	0.86027	0.09231	0.34312	0.14617	0.00162	0.04136	0	0.1738	0.02087	0.05455	0.01315	0.90941	2.06909	0	0.01981	0	0	0	0.44721	0.02167	0	0.03876	0.84117	0	0.01149	1.6521	0.00706	0.23281	0.17338	0.2954	0.22239	0.02048	0.03049	0	0.16367	0.28779	0	0.26628	0	0.05909	0.01555	0	0	0	0	0	0	0.27839	0	0.03951	0	0	1.66316	0.23238	0	0	0	0.14609	0.12359	2.50475	0
Roseburia_unclassified	0	0	0	0	0	0	0.10467	0	0.00098	0	0	0	0	0	0.00329	0	0	0.01167	0	0	0.01293	0	0	0	0	0	0	0	0	0	0	0.46802	0	0	0	0.03823	0	0	0	0	0	0	0	0	0.0041	0.06766	0	0	0	0	0	0	0	0	0.00859	0	0	0.00349	0	0.02202	0	0	0.02933	0	0	0.00872	0	0	0	0	0.13053	0	0.08289	0	0	0	0	0	0	0	0	0
Shuttleworthia_satelles	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00298	0	0	0	0
Oscillibacter_unclassified	0	0.51051	0	0.10745	0.3397	0.14744	0.59756	0.1263	0	0.01572	0.0237	0	0	0.04115	0.00199	0.02588	0.28581	0.00324	0	0	0.00718	0.00923	0.0484	0	0.07189	0.09298	0.00408	0	0.0011	0.26752	0.02099	0.03349	0.03418	0	0.48139	0.11253	0.05671	0.11419	3.5186	0.02293	0.20663	0.00025	0	0.10535	0	0.12002	0.31843	0	0.00635	0.29249	0.09635	0.538	0.00193	0.05377	0	0.32604	0.00246	0.02966	0	0.44315	0	1.64827	0.69934	0	0.23845	0.50711	0.15971	0.08169	0.58422	0.22043	0.11022	0.03456	0.19888	0.00024	0.3642	0.01689	0	0	0.07856	0.08101	0	0.05918
Clostridium_bartlettii	0	0.00816	0.19505	0	0.30741	0.01556	0	0	0.06714	0.07488	0.43433	0.02	0.01415	0.00193	0.00381	0	0	0	0.10327	0.74197	0.02557	0.30453	0	0	0.69871	0.36821	1.0479	0.01122	0.5099	0.01195	1.44119	0	0	0.01715	0.62872	0	0	1.14012	0	1.45849	0.40684	0.76701	0.50429	0.00528	0	0	1.5405	0	3.61711	0.31587	2.97398	1.03888	0.01908	0.0968	1.71616	0.09365	1.18268	0.00758	1.05587	0.08609	2.47736	0.51137	0.05831	0	0.23373	0.38255	0	1.01177	0.91313	0.15345	3.86092	0.21569	0.43537	0	0.15134	0	0	1.24715	0.54646	0.531	0.02185	0
Clostridium_bifermentans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_difficile	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13959	0	0	0.07506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00165	0	0	0	0	0	0	0	0.01854	0	0	0	0	0.09026	0	0.02561	0	0	0	0	0	0	0	0	0
Peptostreptococcaceae_noname_unclassified	0	0.00789	0.86018	0	0	0.3905	0.18986	0	0.20723	0	0	0	0.01257	0.07731	0.14427	0	0	0.02848	0	0	0.06153	0	0.26028	0	0	1.04758	0	0.04847	2.65554	0.00309	0	0.2511	0.21871	0.14683	0	0.72023	0.31769	0	0	1.74805	1.16669	0.48493	0.76637	0	0	0.01027	0	1.24691	0	0.90713	0.88104	0.68862	0.06613	0.19977	0	0	0	0.01134	0	0	0	0	0	0	0	0	0	0	0.83902	0.03714	0	0	0	0.56565	0.10156	0.08175	0	0	0.02483	0.21493	0.15839	0
Peptostreptococcus_anaerobius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.51495	0	0	0.02194	0	0	0	0	0	0	0	0	0	0	0	0	0.00072	0	0	0.00027	0	0	0	0	0	0	0	0	0	0.00548	0	0	0	0	0	0	0	0	0
Peptostreptococcus_stomatis	0	0	0.00222	0	0.00441	0.01331	0	0	0	0	0	0	0	0	0.00222	0	0	0.02207	0	0	0	0	0	0	0	0.01775	0	0	0	0	0.03092	0	0	0.1651	0	0.00086	0	0	0	0	0	0	0.25622	2.10141	0	0	0	0.00251	0	0	0.00113	0	0	0	0	0	0.49208	0	0.68447	0	0.01738	0	0.03827	0	0	0	0	0	0	0	0.00215	0	0	0.00918	0	0	0	0	0	0	0	0
Peptostreptococcus_unclassified	0	0	0	0	0	0.02475	0	0	0	0	0	0	0	0	0.00167	0	0	0	0	0.00245	0	0	0	0	0.00075	0.00238	0	0	0	0	0	0	0	0.01268	0	0.01766	0	0	0	0	0	0	0	0	0	0	0.008	0	0	0	0.00163	0	0	0	0	0	0	0	0	0	0.01388	0	0	0	0	0	0	0	0	0	0	0	0	0.01094	0	0	0	0.00347	0.00511	0.00302	0	0
Anaerotruncus_colihominis	0	0.0071	0	0.03672	0.05696	0.00989	0.02128	0	0	0	0.04408	0.03108	0	0.00557	0	0	0.05583	0	0	0	0	0.01497	0	0	0.00058	0	0.00338	0	0.00435	0	0	0.0015	0.01134	0.0138	0.02266	0	0.33656	0.79224	0.00544	0	0.00749	0	0.15337	0.01298	0.03039	0.04137	0	0	0	0	0.22933	0.28549	0	0.04845	0	0.00807	0	0.05798	0	0.15905	0	0.2737	0.26391	0	0.00566	0	0	0.44122	0.51227	0.1573	0.04881	0.51833	0.09218	0	0.03308	0	0	0	0	0	0	0
Anaerotruncus_unclassified	0	0	0	0.02117	0	0	0	0	0	0	0.0021	0	0	0.01616	0	0	0	0	0	0	0.00897	0	0	0	0	0	0	0	0	0	0.00531	0	0	0	0	0	0	0	0	0	0.11937	0	0.0484	0	0	0	0.0206	0	0	0.01527	0.02195	0	0	0	0	0	0.04386	0	0.10508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Faecalibacterium_prausnitzii	0	5.9218	0.11009	4.02308	0.0523	6.07694	1.08409	5.38054	0.26855	0.36361	1.95473	0.02602	0	0.16194	10.41816	1.47102	0	0	0.04685	0.00821	0.26522	0.05083	1.90964	0.01982	0.23651	0.85296	0.88624	0.01509	0.64781	0	0.29441	0.05543	0.09072	7.43838	6.05219	3.20962	1.85501	0.20635	0	1.89126	0.9229	0	0.54993	2.36354	0.61605	0.88341	0.71304	0.61914	2.38367	0.89414	2.11756	0.16691	0.14958	0.29912	0	1.91087	0.03516	0.02742	0.09008	0.50321	0.05894	4.11648	1.97056	0	0.68045	0.12083	0	0	0.15348	2.41723	0	0.11471	0.04059	0.73012	4.38029	0	0	0.04092	4.46596	4.02144	13.96218	0
Ruminococcaceae_bacterium_D16	0	0	0	0	0	0.02112	0.0204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00222	0	0	0	0	0	0	0	0	0	0	0	0	0.05992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.07687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus_bromii	4.66679	1.23163	0.5877	0	10.30804	0	1.565	0.0326	0	0	4.27541	0	0	5.32466	0	0	0	2.69685	2.66935	0	0	4.04591	0.01171	0.00911	0	15.42211	0.00912	0	4.91087	0	9.42835	2.41274	5.16979	0	0.64496	0.23794	0	1.36102	0	0.14513	0	0	3.17872	0.15851	10.78383	0	0	0.26519	6.68456	0	9.04145	0	4.65432	0.03356	0	0.64139	0.22391	0	0.63016	0.78898	0	0	0.3591	0	10.03157	0	0	0	0	0	0	0	1.56618	0	0.02007	0	0	0	1.05531	1.26082	0	0
Ruminococcus_callidus	0	0.01883	0.00141	0.12991	0	0.65139	0.04417	0.025	0	0.01766	0.02717	0	0	1.156	0.03753	0.86237	0	0	0.00068	0	0	0	0.06394	0.24533	0	0.00759	0.00166	0	0.6559	0	0	0	0.00529	0.91091	0.06488	0.44737	0	0	0	0	0	0	0.00798	0.59807	0	0.00426	0	0.00181	0.06993	0	0	0.23806	0.04643	0.00872	0	0.7687	0.11762	0	0.09597	0	0	0.06757	0	0	0	0	0	0	0.15404	0	0	0	0	0	0.18628	0	0	0	0.03312	0.0319	0	0
Ruminococcus_champanellensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20638	0.21714	0	0
Ruminococcus_lactaris	0	0	0	0.07284	0	0.11818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.95429	0	0.23108	0	0	0	0	0	0	0	0	0	0	0	0	0.13248	0	0	0	0	1.53554	0	0	0	0	1.00518	0	0	0	0.01523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01348	0	0	0	0	0.75801	0	0	0	0	0	0	0	0	0.01113	0.00805	0	0
Ruminococcus_sp_5_1_39BFAA	0	0	1.82892	3.20879	0	2.25698	0	0	0	1.90202	0	0.92087	0	0	0.92998	0.61218	0	0	0	0	56.88774	0	0	8.83838	0.84894	11.63596	3.05147	0	3.07761	1.27229	1.05116	0.98674	1.31667	9.2687	0.7092	0	0	0	0	5.14378	0.3655	0	0.26037	0	0	1.3001	10.73735	1.97943	1.41323	0	8.0287	2.62828	0.36825	0	0	0	0	0	0	0	0	0.71062	0	7.28144	0	0	0	0	2.18341	0.97951	0	0	0	7.34477	2.15537	0	10.47992	0	1.41638	1.74247	0	0
Ruminococcus_sp_JC304	0	0	4.08544	0	0	0.34762	0	1.58253	0	2.19984	0	2.2467	0	0	0	0	0	0	0	0	0	0.17605	0	0	0	0.27922	0.66138	0	4.36799	0	0.75903	0	0	1.04571	0	0.42825	0	0	0	0	0.27748	0	0.87325	0	0	0.40975	2.1758	0.53115	0	0.88765	0	0	0	0.18713	0	0	0	0	0	0	0	0.63674	0	0	0	0	0	0	0	0.29339	0	0	0	0	0	0	0	0	0	0.28338	0	0
Subdoligranulum_sp_4_3_54A2FAA	0	0	0	0	1.89485	0	0	0.44409	0	0	0.37765	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32545	0	0	0	0.96796	4.41856	0.16871	0	0.71585	1.12312	0	0	0	0	0	0	1.18667	0.5752	1.70269	1.13304	0	0.41979	0.64664	0	0	2.80483	0	2.32527	0	0.22869	0	0	1.80667	1.43559	0	0	0	0	0.42259	0	0	0	0	0	2.45865	0	0	0	1.73689	0	0	0	0	0	0	0	0	0
Subdoligranulum_unclassified	0.2202	0.20924	0.74011	6.68907	3.31559	11.47406	2.82306	3.76307	0.25822	6.61995	1.92063	1.76491	0.23216	0.2459	8.7321	0.9578	0.19926	0.13008	1.45473	0.09509	2.64888	0.42157	13.06218	1.85942	1.92637	0.63927	0.51474	0.44881	4.2315	0.71212	0.34315	2.5841	3.10835	4.42994	0.86246	7.22015	1.92168	1.63107	0.36584	0.50635	0.63422	1.02377	0.64024	6.50574	1.60351	0.0802	1.40104	0.93637	1.92958	5.6494	1.35084	3.77545	0.67692	1.32534	0.2026	2.19372	1.50302	1.89959	3.29356	3.86401	0.46969	1.49371	1.47457	0	1.25108	1.19509	0.0025	7.59658	4.48924	1.49564	10.4861	2.26071	7.13799	0.13618	1.26315	0.00239	0.03338	0.12119	61.12838	61.95327	0	0.0076
Bulleidia_extructa	0	0	0.01483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Catenibacterium_mitsuokai	0	0	0	0	0	0	0	0	0	0.00372	0	0.21981	0	0	0	0.05913	0	0	0	0	0	0	0	0	0	0	0.17726	0.37723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coprobacillus_sp_29_1	0	0	0.57848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25168	0	0.07233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coprobacillus_unclassified	0.09385	0.00188	0	0.00143	0	0	0.00021	0	0.03699	4.0276	1.06903	0.10647	0.12588	0	0.15394	0	0.08742	0.44266	2.65883	0.00726	0.49762	0	0	0.03945	0.06962	0.01349	1.10626	0	0.04935	2.5011	1.63669	0.33681	0.04569	0.01884	0.166	0	0.22731	0.19802	0.51718	2.08726	0.0817	0.52568	0.00164	0.20327	0.00545	0	0.05394	0.0024	0.32137	0.16429	1.41811	0.47403	0.08545	0.02448	3.04743	0.19776	0.19945	0.05287	0.30862	0.04114	0.0425	0.04341	0.11892	0.00241	0.28535	0.12734	0.03119	0.22874	0.91947	0.09826	0.51185	0.11578	0.37528	0	0.3336	0.09882	0	1.43934	0	0	0.0007	0.03249
Clostridium_innocuum	0	0	0.00245	0	0.00617	0	0.00078	0.00284	0.00771	0	0.02434	0	0.01324	0	0.00268	0	0	0.00042	0.00084	0.00321	0	0	0	0.00639	0.0012	0	0.00164	0	0.00397	0.00496	0.01304	0.01357	0.02078	0.05112	0	0	0	0.00195	0.00054	0.00144	0.01898	0.00231	0.00808	0	0	0	0.01007	0.00056	0	0.01405	0.02393	0.02121	0	0.00037	0.00508	0.0055	0.02517	0	0.03926	0.02878	0	0.00439	0.02494	0	0.00658	0.03303	0.00063	0.00253	0.01163	0	0.07845	0.01188	0.04451	0.00411	0	0	0	0.0119	0	0	0	0
Clostridium_ramosum	0.01479	0	0	0	0	0	0	0	0.06474	1.19164	0.30028	0.01128	0.13219	0	0.03321	0	0.00623	0.0277	1.82379	0.0023	0.10359	0	0	0.00457	0.00793	0	0.39093	0	0.01743	0.70746	0.46985	0.04472	0.01873	0	0.08273	0	0.14572	0.15733	0.90892	0.51403	0.01046	0.00677	0	0.06929	0	0.01645	0.19868	0.02154	1.46294	0.02298	0.06207	0.00336	0.01393	0.00788	1.81936	0.02912	0.0427	0.00944	0.06367	0.04929	0	0.00743	0.08687	0	0.03208	0.0241	0.04202	0.16277	0.00438	0.04569	0.00299	0.09546	1.40942	0	0	0.02386	0	0.15406	0	0	0	0.0663
Clostridium_spiroforme	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
